response-time,DNS+dialup,DNS,Request-write,Response-delay,Response-read,status-code,offset
0.0092,0.0000,0.0000,0.0000,0.0092,0.0000,200,0.1006
0.0091,0.0000,0.0000,0.0000,0.0090,0.0000,200,0.1007
0.0092,0.0000,0.0000,0.0000,0.0092,0.0000,200,0.1006
0.0092,0.0000,0.0000,0.0000,0.0091,0.0000,200,0.1006
0.0094,0.0000,0.0000,0.0000,0.0092,0.0000,200,0.1004
0.0092,0.0000,0.0000,0.0000,0.0091,0.0000,200,0.1006
0.0094,0.0000,0.0000,0.0000,0.0093,0.0000,200,0.1004
0.0093,0.0000,0.0000,0.0000,0.0093,0.0000,200,0.1005
0.0093,0.0000,0.0000,0.0000,0.0092,0.0000,200,0.1005
0.0093,0.0000,0.0000,0.0000,0.0092,0.0000,200,0.1005
0.0092,0.0000,0.0000,0.0000,0.0091,0.0000,200,0.1006
0.0093,0.0000,0.0000,0.0000,0.0091,0.0000,200,0.1006
0.0092,0.0000,0.0000,0.0000,0.0092,0.0000,200,0.1006
0.0092,0.0000,0.0000,0.0000,0.0092,0.0001,200,0.1006
0.0094,0.0000,0.0000,0.0000,0.0093,0.0000,200,0.1004
0.0091,0.0000,0.0000,0.0000,0.0091,0.0000,200,0.1007
0.0093,0.0000,0.0000,0.0000,0.0092,0.0000,200,0.1006
0.0092,0.0000,0.0000,0.0000,0.0091,0.0001,200,0.1007
0.0092,0.0000,0.0000,0.0000,0.0091,0.0000,200,0.1007
0.0093,0.0000,0.0000,0.0000,0.0093,0.0000,200,0.1006
0.0093,0.0000,0.0000,0.0000,0.0093,0.0000,200,0.1006
0.0092,0.0000,0.0000,0.0000,0.0092,0.0000,200,0.1007
0.0095,0.0000,0.0000,0.0000,0.0094,0.0000,200,0.1005
0.0094,0.0000,0.0000,0.0000,0.0093,0.0000,200,0.1006
0.0092,0.0000,0.0000,0.0000,0.0092,0.0000,200,0.1007
0.0094,0.0000,0.0000,0.0000,0.0094,0.0000,200,0.1005
0.0094,0.0000,0.0000,0.0000,0.0094,0.0000,200,0.1007
0.0094,0.0000,0.0000,0.0000,0.0093,0.0000,200,0.1007
0.0094,0.0000,0.0000,0.0000,0.0093,0.0000,200,0.1007
0.0098,0.0000,0.0000,0.0000,0.0095,0.0004,200,0.1006
0.0101,0.0000,0.0000,0.0000,0.0096,0.0004,200,0.1004
0.0098,0.0000,0.0000,0.0000,0.0098,0.0000,200,0.1007
0.0098,0.0000,0.0000,0.0000,0.0094,0.0004,200,0.1007
0.0098,0.0000,0.0000,0.0000,0.0097,0.0001,200,0.1007
0.0099,0.0000,0.0000,0.0000,0.0099,0.0000,200,0.1006
0.0099,0.0000,0.0000,0.0000,0.0096,0.0003,200,0.1006
0.0105,0.0000,0.0000,0.0000,0.0096,0.0008,200,0.1004
0.0103,0.0000,0.0000,0.0000,0.0097,0.0005,200,0.1007
0.0106,0.0000,0.0000,0.0000,0.0096,0.0010,200,0.1006
0.0106,0.0000,0.0000,0.0000,0.0098,0.0007,200,0.1007
0.0105,0.0000,0.0000,0.0000,0.0097,0.0008,200,0.1007
0.0108,0.0000,0.0000,0.0000,0.0099,0.0008,200,0.1005
0.0026,0.0000,0.0000,0.0001,0.0025,0.0000,200,0.1109
0.0029,0.0000,0.0000,0.0000,0.0026,0.0000,200,0.1107
0.0027,0.0000,0.0000,0.0000,0.0025,0.0000,200,0.1108
0.0026,0.0000,0.0000,0.0000,0.0026,0.0000,200,0.1109
0.0027,0.0000,0.0000,0.0000,0.0024,0.0001,200,0.1109
0.0029,0.0000,0.0000,0.0001,0.0026,0.0000,200,0.1107
0.0029,0.0000,0.0000,0.0000,0.0025,0.0000,200,0.1107
0.0026,0.0000,0.0000,0.0000,0.0025,0.0001,200,0.1110
0.0026,0.0000,0.0000,0.0000,0.0023,0.0000,200,0.1110
0.0030,0.0000,0.0000,0.0000,0.0030,0.0000,200,0.1109
0.0042,0.0000,0.0000,0.0000,0.0036,0.0000,200,0.1110
0.0043,0.0000,0.0000,0.0000,0.0037,0.0000,200,0.1110
0.0043,0.0000,0.0000,0.0000,0.0038,0.0000,200,0.1110
0.0047,0.0000,0.0000,0.0000,0.0035,0.0000,200,0.1106
0.0043,0.0000,0.0000,0.0000,0.0034,0.0000,200,0.1110
0.0043,0.0000,0.0000,0.0000,0.0037,0.0000,200,0.1110
0.0043,0.0000,0.0000,0.0000,0.0038,0.0000,200,0.1110
0.0044,0.0000,0.0000,0.0000,0.0041,0.0000,200,0.1109
0.0044,0.0000,0.0000,0.0000,0.0043,0.0000,200,0.1109
0.0043,0.0000,0.0000,0.0000,0.0038,0.0000,200,0.1110
0.0043,0.0000,0.0000,0.0000,0.0038,0.0000,200,0.1110
0.0043,0.0000,0.0000,0.0000,0.0038,0.0000,200,0.1110
0.0043,0.0000,0.0000,0.0000,0.0039,0.0000,200,0.1110
0.0043,0.0000,0.0000,0.0000,0.0039,0.0000,200,0.1110
0.0048,0.0000,0.0000,0.0000,0.0042,0.0000,200,0.1106
0.0043,0.0000,0.0000,0.0000,0.0038,0.0000,200,0.1110
0.0043,0.0000,0.0000,0.0000,0.0039,0.0000,200,0.1110
0.0043,0.0000,0.0000,0.0000,0.0039,0.0000,200,0.1110
0.0053,0.0000,0.0000,0.0000,0.0046,0.0000,200,0.1110
0.0051,0.0000,0.0000,0.0000,0.0050,0.0000,200,0.1113
0.0051,0.0000,0.0000,0.0000,0.0050,0.0000,200,0.1113
0.0056,0.0000,0.0000,0.0000,0.0052,0.0000,200,0.1107
0.0055,0.0000,0.0000,0.0000,0.0052,0.0000,200,0.1109
0.0053,0.0000,0.0000,0.0000,0.0046,0.0000,200,0.1110
0.0051,0.0000,0.0000,0.0000,0.0051,0.0000,200,0.1112
0.0053,0.0000,0.0000,0.0000,0.0045,0.0000,200,0.1110
0.0054,0.0000,0.0000,0.0000,0.0054,0.0000,200,0.1110
0.0055,0.0000,0.0000,0.0000,0.0054,0.0000,200,0.1110
0.0055,0.0000,0.0000,0.0000,0.0048,0.0000,200,0.1110
0.0055,0.0000,0.0000,0.0000,0.0047,0.0000,200,0.1110
0.0056,0.0000,0.0000,0.0000,0.0052,0.0000,200,0.1110
0.0055,0.0000,0.0000,0.0000,0.0051,0.0000,200,0.1110
0.0056,0.0000,0.0000,0.0000,0.0053,0.0000,200,0.1109
0.0058,0.0000,0.0000,0.0000,0.0054,0.0000,200,0.1107
0.0053,0.0000,0.0000,0.0000,0.0053,0.0000,200,0.1112
0.0055,0.0000,0.0000,0.0000,0.0048,0.0000,200,0.1110
0.0056,0.0000,0.0000,0.0000,0.0052,0.0000,200,0.1110
0.0056,0.0000,0.0000,0.0000,0.0053,0.0000,200,0.1110
0.0056,0.0000,0.0000,0.0000,0.0052,0.0000,200,0.1110
0.0056,0.0000,0.0000,0.0000,0.0055,0.0000,200,0.1109
0.0023,0.0000,0.0000,0.0000,0.0022,0.0001,200,0.1207
0.0036,0.0000,0.0000,0.0000,0.0035,0.0001,200,0.1219
0.0035,0.0000,0.0000,0.0000,0.0034,0.0000,200,0.1220
0.0036,0.0000,0.0000,0.0000,0.0035,0.0000,200,0.1219
0.0036,0.0000,0.0000,0.0000,0.0035,0.0000,200,0.1220
0.0036,0.0000,0.0000,0.0000,0.0035,0.0000,200,0.1219
0.0037,0.0000,0.0000,0.0000,0.0036,0.0000,200,0.1218
0.0037,0.0000,0.0000,0.0000,0.0036,0.0000,200,0.1219
0.0036,0.0000,0.0000,0.0000,0.0035,0.0000,200,0.1220
0.0037,0.0000,0.0000,0.0000,0.0035,0.0000,200,0.1219
0.0036,0.0000,0.0000,0.0000,0.0036,0.0000,200,0.1219
0.0037,0.0000,0.0000,0.0000,0.0037,0.0000,200,0.1218
0.0037,0.0000,0.0000,0.0000,0.0035,0.0000,200,0.1218
0.0035,0.0000,0.0000,0.0000,0.0035,0.0000,200,0.1220
0.0036,0.0000,0.0000,0.0000,0.0036,0.0000,200,0.1219
0.0037,0.0000,0.0000,0.0000,0.0036,0.0000,200,0.1219
0.0036,0.0000,0.0000,0.0000,0.0035,0.0000,200,0.1220
0.0037,0.0000,0.0000,0.0000,0.0035,0.0000,200,0.1219
0.0060,0.0000,0.0000,0.0000,0.0059,0.0000,200,0.1218
0.0058,0.0000,0.0000,0.0000,0.0058,0.0000,200,0.1220
0.0059,0.0000,0.0000,0.0000,0.0057,0.0000,200,0.1219
0.0058,0.0000,0.0000,0.0000,0.0058,0.0000,200,0.1220
0.0058,0.0000,0.0000,0.0000,0.0057,0.0000,200,0.1220
0.0058,0.0000,0.0000,0.0000,0.0058,0.0000,200,0.1220
0.0060,0.0000,0.0000,0.0000,0.0058,0.0000,200,0.1219
0.0059,0.0000,0.0000,0.0000,0.0059,0.0000,200,0.1220
0.0058,0.0000,0.0000,0.0000,0.0058,0.0000,200,0.1220
0.0060,0.0000,0.0000,0.0001,0.0059,0.0000,200,0.1219
0.0060,0.0000,0.0000,0.0000,0.0060,0.0000,200,0.1218
0.0059,0.0000,0.0000,0.0000,0.0059,0.0000,200,0.1220
0.0060,0.0000,0.0000,0.0000,0.0059,0.0000,200,0.1219
0.0060,0.0000,0.0000,0.0000,0.0060,0.0000,200,0.1218
0.0059,0.0000,0.0000,0.0000,0.0058,0.0000,200,0.1219
0.0060,0.0000,0.0000,0.0000,0.0059,0.0000,200,0.1219
0.0060,0.0000,0.0000,0.0000,0.0060,0.0001,200,0.1218
0.0059,0.0000,0.0000,0.0000,0.0058,0.0000,200,0.1220
0.0058,0.0000,0.0000,0.0000,0.0058,0.0000,200,0.1221
0.0060,0.0000,0.0000,0.0000,0.0058,0.0000,200,0.1219
0.0059,0.0000,0.0000,0.0000,0.0058,0.0001,200,0.1221
0.0060,0.0000,0.0000,0.0000,0.0060,0.0000,200,0.1219
0.0060,0.0000,0.0000,0.0000,0.0060,0.0000,200,0.1219
0.0059,0.0000,0.0000,0.0000,0.0058,0.0000,200,0.1221
0.0060,0.0000,0.0000,0.0000,0.0058,0.0000,200,0.1219
0.0059,0.0000,0.0000,0.0000,0.0059,0.0000,200,0.1220
0.0061,0.0000,0.0000,0.0000,0.0060,0.0000,200,0.1218
0.0060,0.0000,0.0000,0.0000,0.0060,0.0000,200,0.1219
0.0060,0.0000,0.0000,0.0000,0.0058,0.0000,200,0.1219
0.0059,0.0000,0.0000,0.0000,0.0059,0.0000,200,0.1220
0.0059,0.0000,0.0000,0.0000,0.0059,0.0000,200,0.1220
0.0060,0.0000,0.0000,0.0000,0.0059,0.0000,200,0.1219
0.0043,0.0000,0.0000,0.0000,0.0043,0.0000,200,0.1312
0.0043,0.0000,0.0000,0.0000,0.0042,0.0000,200,0.1313
0.0043,0.0000,0.0000,0.0000,0.0042,0.0000,200,0.1313
0.0043,0.0000,0.0000,0.0000,0.0042,0.0000,200,0.1313
0.0043,0.0000,0.0000,0.0000,0.0042,0.0000,200,0.1312
0.0044,0.0000,0.0000,0.0000,0.0043,0.0000,200,0.1312
0.0043,0.0000,0.0000,0.0000,0.0043,0.0000,200,0.1313
0.0044,0.0000,0.0000,0.0000,0.0043,0.0001,200,0.1312
0.0043,0.0000,0.0000,0.0000,0.0042,0.0000,200,0.1313
0.0044,0.0000,0.0000,0.0000,0.0043,0.0000,200,0.1312
0.0044,0.0000,0.0000,0.0000,0.0043,0.0000,200,0.1312
0.0044,0.0000,0.0000,0.0000,0.0043,0.0000,200,0.1312
0.0044,0.0000,0.0000,0.0000,0.0043,0.0000,200,0.1313
0.0043,0.0000,0.0000,0.0000,0.0042,0.0000,200,0.1313
0.0044,0.0000,0.0000,0.0000,0.0043,0.0000,200,0.1312
0.0044,0.0000,0.0000,0.0000,0.0044,0.0000,200,0.1312
0.0045,0.0000,0.0000,0.0000,0.0044,0.0000,200,0.1312
0.0043,0.0000,0.0000,0.0000,0.0043,0.0000,200,0.1313
0.0044,0.0000,0.0000,0.0000,0.0044,0.0000,200,0.1312
0.0045,0.0000,0.0000,0.0000,0.0044,0.0000,200,0.1312
0.0043,0.0000,0.0000,0.0000,0.0043,0.0000,200,0.1313
0.0043,0.0000,0.0000,0.0000,0.0043,0.0000,200,0.1314
0.0044,0.0000,0.0000,0.0000,0.0044,0.0000,200,0.1312
0.0044,0.0000,0.0000,0.0000,0.0043,0.0000,200,0.1313
0.0045,0.0000,0.0000,0.0000,0.0045,0.0000,200,0.1312
0.0045,0.0000,0.0000,0.0000,0.0045,0.0000,200,0.1313
0.0045,0.0000,0.0000,0.0000,0.0045,0.0000,200,0.1313
0.0046,0.0000,0.0000,0.0000,0.0046,0.0000,200,0.1312
0.0046,0.0000,0.0000,0.0000,0.0045,0.0000,200,0.1312
0.0045,0.0000,0.0000,0.0000,0.0045,0.0000,200,0.1313
0.0045,0.0000,0.0000,0.0000,0.0044,0.0001,200,0.1313
0.0047,0.0000,0.0000,0.0000,0.0047,0.0000,200,0.1313
0.0048,0.0000,0.0000,0.0000,0.0047,0.0000,200,0.1313
0.0049,0.0000,0.0000,0.0000,0.0047,0.0001,200,0.1312
0.0050,0.0000,0.0000,0.0000,0.0047,0.0000,200,0.1312
0.0048,0.0000,0.0000,0.0000,0.0047,0.0000,200,0.1314
0.0048,0.0000,0.0000,0.0000,0.0047,0.0000,200,0.1314
0.0048,0.0000,0.0000,0.0000,0.0047,0.0001,200,0.1313
0.0050,0.0000,0.0000,0.0000,0.0049,0.0000,200,0.1313
0.0051,0.0000,0.0000,0.0000,0.0051,0.0000,200,0.1312
0.0050,0.0000,0.0000,0.0000,0.0050,0.0000,200,0.1313
0.0050,0.0000,0.0000,0.0000,0.0050,0.0000,200,0.1313
0.0049,0.0000,0.0000,0.0000,0.0049,0.0000,200,0.1314
0.0054,0.0000,0.0000,0.0000,0.0053,0.0000,200,0.1312
0.0052,0.0000,0.0000,0.0000,0.0052,0.0000,200,0.1313
0.0052,0.0000,0.0000,0.0000,0.0051,0.0000,200,0.1313
0.0052,0.0000,0.0000,0.0000,0.0052,0.0000,200,0.1313
0.0052,0.0000,0.0000,0.0000,0.0052,0.0000,200,0.1313
0.0053,0.0000,0.0000,0.0000,0.0052,0.0000,200,0.1313
0.0053,0.0000,0.0000,0.0000,0.0053,0.0000,200,0.1313
0.0029,0.0000,0.0000,0.0000,0.0028,0.0000,200,0.1406
0.0029,0.0000,0.0000,0.0000,0.0029,0.0000,200,0.1406
0.0029,0.0000,0.0000,0.0000,0.0028,0.0000,200,0.1406
0.0046,0.0000,0.0000,0.0000,0.0046,0.0001,200,0.1416
0.0046,0.0000,0.0000,0.0000,0.0045,0.0000,200,0.1417
0.0047,0.0000,0.0000,0.0000,0.0047,0.0000,200,0.1416
0.0047,0.0000,0.0000,0.0000,0.0047,0.0000,200,0.1416
0.0047,0.0000,0.0000,0.0000,0.0046,0.0000,200,0.1417
0.0048,0.0000,0.0000,0.0000,0.0048,0.0000,200,0.1416
0.0049,0.0000,0.0000,0.0000,0.0047,0.0000,200,0.1415
0.0048,0.0000,0.0000,0.0000,0.0047,0.0000,200,0.1416
0.0046,0.0000,0.0000,0.0000,0.0045,0.0000,200,0.1418
0.0048,0.0000,0.0000,0.0000,0.0047,0.0000,200,0.1417
0.0047,0.0000,0.0000,0.0000,0.0046,0.0000,200,0.1418
0.0049,0.0000,0.0000,0.0000,0.0048,0.0000,200,0.1416
0.0049,0.0000,0.0000,0.0000,0.0048,0.0000,200,0.1416
0.0047,0.0000,0.0000,0.0000,0.0047,0.0000,200,0.1417
0.0050,0.0000,0.0000,0.0000,0.0050,0.0000,200,0.1417
0.0052,0.0000,0.0000,0.0000,0.0052,0.0000,200,0.1416
0.0051,0.0000,0.0000,0.0000,0.0051,0.0000,200,0.1417
0.0053,0.0000,0.0000,0.0001,0.0052,0.0000,200,0.1416
0.0052,0.0000,0.0000,0.0000,0.0052,0.0000,200,0.1416
0.0053,0.0000,0.0000,0.0000,0.0052,0.0000,200,0.1415
0.0052,0.0000,0.0000,0.0000,0.0051,0.0000,200,0.1417
0.0053,0.0000,0.0000,0.0000,0.0052,0.0000,200,0.1415
0.0051,0.0000,0.0000,0.0000,0.0051,0.0000,200,0.1417
0.0052,0.0000,0.0000,0.0000,0.0051,0.0000,200,0.1417
0.0052,0.0000,0.0000,0.0000,0.0051,0.0000,200,0.1417
0.0051,0.0000,0.0000,0.0000,0.0050,0.0000,200,0.1418
0.0051,0.0000,0.0000,0.0000,0.0051,0.0000,200,0.1418
0.0052,0.0000,0.0000,0.0000,0.0051,0.0000,200,0.1417
0.0053,0.0000,0.0000,0.0000,0.0052,0.0000,200,0.1416
0.0055,0.0000,0.0000,0.0000,0.0054,0.0001,200,0.1415
0.0055,0.0000,0.0000,0.0000,0.0055,0.0000,200,0.1416
0.0054,0.0000,0.0000,0.0000,0.0053,0.0000,200,0.1417
0.0054,0.0000,0.0000,0.0000,0.0054,0.0000,200,0.1417
0.0054,0.0000,0.0000,0.0000,0.0053,0.0000,200,0.1418
0.0054,0.0000,0.0000,0.0000,0.0054,0.0000,200,0.1417
0.0054,0.0000,0.0000,0.0000,0.0053,0.0000,200,0.1418
0.0054,0.0000,0.0000,0.0000,0.0054,0.0000,200,0.1417
0.0054,0.0000,0.0000,0.0000,0.0054,0.0000,200,0.1417
0.0055,0.0000,0.0000,0.0000,0.0054,0.0000,200,0.1417
0.0054,0.0000,0.0000,0.0000,0.0053,0.0000,200,0.1418
0.0056,0.0000,0.0000,0.0000,0.0055,0.0000,200,0.1416
0.0055,0.0000,0.0000,0.0000,0.0055,0.0000,200,0.1416
0.0055,0.0000,0.0000,0.0000,0.0054,0.0001,200,0.1417
0.0054,0.0000,0.0000,0.0000,0.0054,0.0000,200,0.1418
0.0054,0.0000,0.0000,0.0000,0.0054,0.0000,200,0.1418
0.0054,0.0000,0.0000,0.0000,0.0054,0.0000,200,0.1418
0.0055,0.0000,0.0000,0.0000,0.0054,0.0000,200,0.1418
0.0028,0.0000,0.0000,0.0000,0.0027,0.0000,200,0.1506
0.0028,0.0000,0.0000,0.0000,0.0028,0.0000,200,0.1506
0.0034,0.0000,0.0000,0.0000,0.0033,0.0000,200,0.1505
0.0033,0.0000,0.0000,0.0000,0.0033,0.0000,200,0.1506
0.0034,0.0000,0.0000,0.0000,0.0033,0.0000,200,0.1505
0.0034,0.0000,0.0000,0.0000,0.0034,0.0000,200,0.1506
0.0035,0.0000,0.0000,0.0000,0.0034,0.0000,200,0.1505
0.0039,0.0000,0.0000,0.0000,0.0038,0.0000,200,0.1505
0.0038,0.0000,0.0000,0.0000,0.0038,0.0000,200,0.1506
0.0040,0.0000,0.0000,0.0001,0.0038,0.0001,200,0.1505
0.0054,0.0000,0.0000,0.0000,0.0053,0.0000,200,0.1506
0.0056,0.0000,0.0000,0.0000,0.0054,0.0000,200,0.1505
0.0046,0.0000,0.0000,0.0000,0.0046,0.0000,200,0.1514
0.0055,0.0000,0.0000,0.0000,0.0055,0.0001,200,0.1506
0.0047,0.0000,0.0000,0.0000,0.0046,0.0000,200,0.1514
0.0046,0.0000,0.0000,0.0000,0.0045,0.0000,200,0.1515
0.0048,0.0000,0.0000,0.0000,0.0047,0.0000,200,0.1513
0.0055,0.0000,0.0000,0.0000,0.0055,0.0000,200,0.1506
0.0055,0.0000,0.0000,0.0000,0.0054,0.0000,200,0.1506
0.0046,0.0000,0.0000,0.0000,0.0046,0.0000,200,0.1515
0.0047,0.0000,0.0000,0.0000,0.0047,0.0000,200,0.1514
0.0048,0.0000,0.0000,0.0000,0.0047,0.0000,200,0.1514
0.0048,0.0000,0.0000,0.0000,0.0047,0.0000,200,0.1514
0.0055,0.0000,0.0000,0.0000,0.0055,0.0000,200,0.1506
0.0056,0.0000,0.0000,0.0000,0.0055,0.0000,200,0.1505
0.0048,0.0000,0.0000,0.0000,0.0048,0.0000,200,0.1513
0.0048,0.0000,0.0000,0.0000,0.0047,0.0000,200,0.1514
0.0056,0.0000,0.0000,0.0000,0.0055,0.0000,200,0.1506
0.0047,0.0000,0.0000,0.0000,0.0046,0.0000,200,0.1515
0.0048,0.0000,0.0000,0.0000,0.0046,0.0000,200,0.1514
0.0048,0.0000,0.0000,0.0000,0.0048,0.0000,200,0.1514
0.0048,0.0000,0.0000,0.0000,0.0047,0.0000,200,0.1514
0.0048,0.0000,0.0000,0.0000,0.0047,0.0000,200,0.1514
0.0056,0.0000,0.0000,0.0000,0.0055,0.0000,200,0.1506
0.0048,0.0000,0.0000,0.0000,0.0048,0.0000,200,0.1514
0.0048,0.0000,0.0000,0.0000,0.0047,0.0000,200,0.1515
0.0056,0.0000,0.0000,0.0000,0.0056,0.0000,200,0.1506
0.0049,0.0000,0.0000,0.0000,0.0049,0.0000,200,0.1513
0.0048,0.0000,0.0000,0.0000,0.0048,0.0000,200,0.1514
0.0057,0.0000,0.0000,0.0000,0.0057,0.0000,200,0.1505
0.0057,0.0000,0.0000,0.0000,0.0057,0.0000,200,0.1505
0.0057,0.0000,0.0000,0.0000,0.0056,0.0000,200,0.1506
0.0048,0.0000,0.0000,0.0000,0.0048,0.0000,200,0.1515
0.0048,0.0000,0.0000,0.0000,0.0047,0.0000,200,0.1515
0.0049,0.0000,0.0000,0.0000,0.0049,0.0000,200,0.1514
0.0048,0.0000,0.0000,0.0000,0.0048,0.0000,200,0.1515
0.0050,0.0000,0.0000,0.0000,0.0049,0.0000,200,0.1513
0.0058,0.0000,0.0000,0.0000,0.0057,0.0000,200,0.1505
0.0049,0.0000,0.0000,0.0000,0.0048,0.0000,200,0.1515
0.0048,0.0000,0.0000,0.0000,0.0048,0.0000,200,0.1515
0.0039,0.0000,0.0000,0.0004,0.0033,0.0001,200,0.1613
0.0040,0.0000,0.0000,0.0000,0.0039,0.0000,200,0.1612
0.0034,0.0000,0.0000,0.0000,0.0030,0.0001,200,0.1618
0.0041,0.0000,0.0000,0.0000,0.0040,0.0000,200,0.1611
0.0041,0.0000,0.0000,0.0000,0.0041,0.0000,200,0.1611
0.0041,0.0000,0.0000,0.0000,0.0040,0.0000,200,0.1612
0.0042,0.0000,0.0000,0.0000,0.0041,0.0000,200,0.1610
0.0042,0.0000,0.0000,0.0000,0.0041,0.0000,200,0.1610
0.0040,0.0000,0.0000,0.0000,0.0040,0.0000,200,0.1612
0.0034,0.0000,0.0000,0.0000,0.0030,0.0000,200,0.1618
0.0040,0.0000,0.0000,0.0001,0.0038,0.0000,200,0.1613
0.0041,0.0000,0.0000,0.0000,0.0040,0.0000,200,0.1612
0.0041,0.0000,0.0000,0.0000,0.0040,0.0000,200,0.1612
0.0040,0.0000,0.0000,0.0000,0.0040,0.0000,200,0.1612
0.0042,0.0000,0.0000,0.0000,0.0041,0.0000,200,0.1611
0.0042,0.0000,0.0000,0.0000,0.0042,0.0000,200,0.1611
0.0043,0.0000,0.0000,0.0000,0.0042,0.0001,200,0.1611
0.0057,0.0000,0.0000,0.0000,0.0056,0.0000,200,0.1610
0.0056,0.0000,0.0000,0.0000,0.0055,0.0000,200,0.1611
0.0056,0.0000,0.0000,0.0000,0.0056,0.0000,200,0.1611
0.0057,0.0000,0.0000,0.0004,0.0049,0.0000,200,0.1611
0.0055,0.0000,0.0000,0.0000,0.0055,0.0000,200,0.1613
0.0056,0.0000,0.0000,0.0000,0.0056,0.0000,200,0.1612
0.0059,0.0000,0.0000,0.0000,0.0058,0.0000,200,0.1612
0.0059,0.0000,0.0000,0.0000,0.0058,0.0000,200,0.1612
0.0061,0.0000,0.0000,0.0000,0.0060,0.0000,200,0.1610
0.0060,0.0000,0.0000,0.0000,0.0059,0.0000,200,0.1612
0.0061,0.0000,0.0000,0.0000,0.0061,0.0000,200,0.1610
0.0061,0.0000,0.0000,0.0000,0.0061,0.0000,200,0.1610
0.0061,0.0000,0.0000,0.0000,0.0060,0.0000,200,0.1611
0.0060,0.0000,0.0000,0.0000,0.0054,0.0000,200,0.1612
0.0062,0.0000,0.0000,0.0000,0.0061,0.0000,200,0.1610
0.0060,0.0000,0.0000,0.0000,0.0059,0.0000,200,0.1612
0.0060,0.0000,0.0000,0.0000,0.0060,0.0000,200,0.1612
0.0061,0.0000,0.0000,0.0000,0.0060,0.0000,200,0.1612
0.0061,0.0000,0.0000,0.0011,0.0043,0.0000,200,0.1612
0.0061,0.0000,0.0000,0.0000,0.0060,0.0000,200,0.1612
0.0067,0.0000,0.0000,0.0000,0.0066,0.0000,200,0.1611
0.0063,0.0000,0.0000,0.0000,0.0054,0.0000,200,0.1619
0.0064,0.0000,0.0000,0.0000,0.0055,0.0000,200,0.1618
0.0063,0.0000,0.0000,0.0000,0.0052,0.0000,200,0.1619
0.0064,0.0000,0.0000,0.0000,0.0055,0.0000,200,0.1619
0.0064,0.0000,0.0000,0.0000,0.0053,0.0000,200,0.1619
0.0065,0.0000,0.0000,0.0010,0.0054,0.0000,200,0.1618
0.0064,0.0000,0.0000,0.0000,0.0054,0.0000,200,0.1619
0.0065,0.0000,0.0000,0.0000,0.0055,0.0000,200,0.1619
0.0065,0.0000,0.0000,0.0010,0.0054,0.0000,200,0.1618
0.0065,0.0000,0.0000,0.0010,0.0054,0.0000,200,0.1618
0.0068,0.0000,0.0000,0.0000,0.0065,0.0000,200,0.1616
0.0074,0.0000,0.0000,0.0001,0.0068,0.0000,200,0.1613
0.0051,0.0000,0.0000,0.0000,0.0050,0.0000,200,0.1704
0.0050,0.0000,0.0000,0.0000,0.0049,0.0001,200,0.1706
0.0051,0.0000,0.0000,0.0000,0.0050,0.0000,200,0.1723
0.0051,0.0000,0.0000,0.0000,0.0050,0.0000,200,0.1724
0.0051,0.0000,0.0000,0.0000,0.0051,0.0000,200,0.1723
0.0051,0.0000,0.0000,0.0000,0.0050,0.0001,200,0.1724
0.0059,0.0000,0.0000,0.0000,0.0058,0.0000,200,0.1718
0.0055,0.0000,0.0000,0.0000,0.0055,0.0000,200,0.1722
0.0056,0.0000,0.0000,0.0000,0.0053,0.0000,200,0.1721
0.0056,0.0000,0.0000,0.0000,0.0056,0.0000,200,0.1721
0.0053,0.0000,0.0000,0.0000,0.0052,0.0000,200,0.1724
0.0055,0.0000,0.0000,0.0000,0.0055,0.0000,200,0.1722
0.0059,0.0000,0.0000,0.0004,0.0054,0.0000,200,0.1718
0.0062,0.0000,0.0000,0.0000,0.0061,0.0000,200,0.1721
0.0065,0.0000,0.0000,0.0000,0.0064,0.0000,200,0.1724
0.0067,0.0000,0.0000,0.0001,0.0066,0.0000,200,0.1722
0.0065,0.0000,0.0000,0.0000,0.0064,0.0000,200,0.1724
0.0070,0.0000,0.0000,0.0000,0.0066,0.0000,200,0.1719
0.0067,0.0000,0.0000,0.0000,0.0066,0.0000,200,0.1722
0.0071,0.0000,0.0000,0.0000,0.0070,0.0000,200,0.1718
0.0069,0.0000,0.0000,0.0000,0.0069,0.0000,200,0.1720
0.0066,0.0000,0.0000,0.0000,0.0065,0.0000,200,0.1724
0.0066,0.0000,0.0000,0.0000,0.0065,0.0000,200,0.1724
0.0069,0.0000,0.0000,0.0000,0.0068,0.0001,200,0.1720
0.0068,0.0000,0.0000,0.0000,0.0067,0.0000,200,0.1722
0.0069,0.0000,0.0000,0.0000,0.0068,0.0000,200,0.1721
0.0065,0.0000,0.0000,0.0000,0.0064,0.0000,200,0.1725
0.0065,0.0000,0.0000,0.0000,0.0064,0.0000,200,0.1725
0.0070,0.0000,0.0000,0.0000,0.0069,0.0000,200,0.1720
0.0069,0.0000,0.0000,0.0000,0.0068,0.0000,200,0.1721
0.0065,0.0000,0.0000,0.0000,0.0064,0.0000,200,0.1725
0.0071,0.0000,0.0000,0.0000,0.0070,0.0000,200,0.1720
0.0066,0.0000,0.0000,0.0000,0.0065,0.0000,200,0.1725
0.0073,0.0000,0.0000,0.0001,0.0072,0.0000,200,0.1718
0.0072,0.0000,0.0000,0.0000,0.0070,0.0000,200,0.1719
